lat_map,lon_map,time,id,date,time_s,address_map,incident_id,type,department,clean-type,match,drone-date,Incident No.,Date,Description,Priority,Disposition,Call Source,Zip Code,Block Location,Case No,Address,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,Census Year,State FIPS,County FIPS,Place Name,Place FIPS,Census Tract Code,Census Block Code,Census Block Group,Full FIPS (block),Full FIPS (tract),Metro/Micro Statistical Area Name,Metro/Micro Statistical Area Code,Metro/Micro Statistical Area Type,Combined Statistical Area Name,Combined Statistical Area Code,Metropolitan Division Area Name,Metropolitan Division Area Code,cfs-date
32.6233186,-117.1009034,11:00pm,48ac8b312ac54aa11c0408a22d37cd30,2023-06-09,11:00pm,600 Marina Pkwy.,CVL48965,Unknown Problem,cvpd,unknown problem,48965,2023-06-09 23:00:00,230609L00048965,2023-06-09 23:07:57.193,Assist Other Agency,2,HANDLED NO REPORT,citizen,91910,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-09 23:07:57.193
32.6188784,-117.0928984,9:17am,2028f1e10ee30c7aff97f1bd085c5bc0,2023-06-10,9:17am,800 Bay Blvd.,CVL49044,Unknown Problem,cvpd,unknown problem,49044,2023-06-10 09:17:00,230610L00049044,2023-06-10 08:52:45.583,Narcotics,3,HANDLED NO REPORT,citizen,91911,,2307889.0,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-10 08:52:45.583
32.6332605,-117.0939602,3:48pm,9a6e3df216edc8d84ef38e80a76f4727,2023-06-11,3:48pm,400 Oaklawn Ave.,CVL49359,Shots Heard,cvpd,shots heard,49359,2023-06-11 15:48:00,230611L00049359,2023-06-11 15:46:18.473,Shots Fired,2,UNFOUNDED,citizen,91910,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-11 15:46:18.473
32.6333964,-117.0818848,7:25pm,f208f66d8df1aae5a9a556a40a94fc26,2023-06-13,7:25pm,400 H St,CVL049997,Missing Person ,cvpd,missing person,49997,2023-06-13 19:25:00,230613L00049997,2023-06-13 17:52:21.170,Missing Person,3,ASSISTED,citizen,91910,,2308045.0,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-13 17:52:21.170
32.630947,-117.089447,1:47pm,cf7c7a33ee47ab9ed711f9fc40ec7571,2023-06-19,1:47pm,600 H St,CVL051715,Fight,cvpd,fight,51715,2023-06-19 13:47:00,230619L00051715,2023-06-19 13:51:15.383,Weapon Threat,2,ASSISTED,citizen,91910,,2308300.0,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-19 13:51:15.383
32.6298094,-117.0934914,6:11pm,dff1370feb23d9f6d28f9cc62becde0e,2023-06-20,6:11pm,500 Woodlawn Ave,CVL052069,Domestic Violence ,cvpd,domestic violence,52069,2023-06-20 18:11:00,230620L00052069,2023-06-20 18:10:03.517,Disturbance - General,2,ASSISTED,citizen,91910,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-20 18:10:03.517
32.630947,-117.089447,1:26pm,e6eb0205b27b979701f4d58314055b5f,2023-06-22,1:26pm,600 H St.,CVL52684,Traffic Hazard,cvpd,traffic hazard,52684,2023-06-22 13:26:00,230622L00052684,2023-06-22 13:34:31.447,Traffic Hazard,3,HANDLED NO REPORT,citizen,91910,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-22 13:34:31.447
32.6210576,-117.0987526,2:40pm,6dddb68f9ad2592ae225ae497abdd1e2,2023-07-01,2:40pm,900 Marina Wy.,CVL55445,Subjects Causing Disturbance,cvpd,subjects causing disturbance,55445,2023-07-01 14:40:00,230701L00055445,2023-07-01 14:40:00.093,Disturbance - General,3,ASSISTED,citizen,91910,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-01 14:40:00.093
32.630089,-117.0937271,3:55pm,d1abffdea313f9e0cbf22b710418eb59,2023-07-08,3:55pm,695 H St.,CVL57659,Subject Causing Disturbance,cvpd,subject causing disturbance,57659,2023-07-08 15:55:00,230708L00057659,2023-07-08 15:50:45.877,Disturbance - General,2,ASSISTED,citizen,91910,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-08 15:50:45.877
32.6378566,-117.092163,10:33pm,d165a61b3ea0c0b85b1dd149e48f1809,2023-07-14,10:33pm,Broadway/ F St.,CVL59589,Unknown Problem,cvpd,unknown problem,59589,2023-07-14 22:33:00,230714L00059589,2023-07-14 22:35:24.980,Unknown Problem,2,ASSISTED,citizen,91910,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-14 22:35:24.980
32.630147,-117.094228,9:58pm,1e03fce2a99bbf00db3809b9cefb991c,2023-07-14,9:58pm,745 H St.,CVL59580,Welfare Check,cvpd,welfare check,59580,2023-07-14 21:58:00,230714L00059580,2023-07-14 21:55:00.383,Person Down,2,ASSISTED,citizen,91910,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-14 21:55:00.383
32.6359909,-117.0291331,6:54pm,b550359c1ddafa8467fe5ec4b1f46381,2023-07-14,6:54pm,800 H St.,CVL59518,Fire,cvpd,fire,59518,2023-07-14 18:54:00,230714L00059518,2023-07-14 18:53:08.850,Disturbance - General,2,ASSISTED,citizen,91910,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-14 18:53:08.850
32.6210576,-117.0987526,7:45pm,69eeb190a15d6340a01100b4f6ab55c0,2023-07-17,7:45pm,900 Marina Wy,CVL060481,Assault,cvpd,assault,60481,2023-07-17 19:45:00,230717L00060481,2023-07-17 19:46:57.950,Assault,2,ASSISTED,citizen,91910,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-17 19:46:57.950
32.7150038,-117.157851,10:41am,90a283c1a5df63e5eceb6b960aaee453,2023-07-18,10:41am,700 E St,L060662,Disorderly Person,cvpd,disorderly person,60662,2023-07-18 10:41:00,230718L00060662,2023-07-18 10:43:20.223,Drunk in Public,3,ASSISTED,citizen,91910,,2309649.0,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-18 10:43:20.223
32.6261869,-117.0918786,12:41pm,02e737743fec253f053aa9bfce20d466,2023-07-20,12:41pm,700 I Street,L061435,Fire,cvpd,fire,61435,2023-07-20 12:41:00,230720L00061435,2023-07-20 13:15:02.237,Ensure Safety of Fire and Medical Personnel,2,HANDLED NO REPORT,citizen,Unknown,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-20 13:15:02.237
32.6210576,-117.0987526,10:11pm,9c862c66787520b4617db169befaab1c,2023-07-23,10:11pm,900 Marina Wy,L062345,Reckless Vehicle,cvpd,reckless vehicle,62345,2023-07-23 22:11:00,230723L00062345,2023-07-23 21:09:42.777,Reckless Driver,3,HANDLED NO REPORT,citizen,91910,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-23 21:09:42.777
32.636723,-117.096191,9:24pm,a83c7f82b2ce6bf33390e38138ed2349,2023-07-28,9:24pm,400 Woodlawn Ave.,CVL64015,Welfare Check,cvpd,welfare check,64015,2023-07-28 21:24:00,230728L00064015,2023-07-28 21:20:15.587,[Protected Call Type],2,ASSISTED,citizen,91910,,2310170.0,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-28 21:20:15.587
32.6332605,-117.0939602,3:18pm,f58d54386f9d42dd32ec62d5f2802125,2023-07-28,3:18pm,400 Oaklawn Ave.,CVL63910,Subjects Causing Disturbance,cvpd,subjects causing disturbance,63910,2023-07-28 15:18:00,230728L00063910,2023-07-28 15:26:11.160,Disturbance - General,3,HANDLED NO REPORT,citizen,91910,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-28 15:26:11.160
32.6343979,-117.0958071,7:47pm,e0c4b642c9c2af0f780d16ef4bf3cda7,2023-07-29,7:47pm,700 G St.,CVL64325,Fire,cvpd,fire,64325,2023-07-29 19:47:00,230729L00064325,2023-07-29 20:11:39.980,Arson,2,ASSISTED,citizen,91910,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-29 20:11:39.980
32.6328936,-117.0960397,9:56pm,d454ef07d6b5d1900a9d308eb460073d,2023-07-30,9:56pm,400 Colorado Ave,L064629,Fire,cvpd,fire,64629,2023-07-30 21:56:00,230730L00064629,2023-07-30 22:07:39.090,Ensure Safety of Fire and Medical Personnel,2,ASSISTED,citizen,91910,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-30 22:07:39.090
32.6285364,-117.1045304,8:24pm,0f5f9eec6af66cbbb51431ab919e2a8b,2023-07-30,8:24pm,900 Bayside Pkwy,L064608,Reckless Driving,cvpd,reckless driving,64608,2023-07-30 20:24:00,230730L00064608,2023-07-30 20:24:32.217,Reckless Driver,3,HANDLED NO REPORT,citizen,91910,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-30 20:24:32.217
32.6292468,-117.0941893,9:12am,4ad0fd0843ddef3e156f968d355449a8,2023-08-04,9:12am,720 H St.,CVL66119,Subject Causing Disturbance,cvpd,subject causing disturbance,66119,2023-08-04 09:12:00,230804L00066119,2023-08-04 09:02:04.997,Disturbance - General,3,HANDLED NO REPORT,citizen,91910,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-04 09:02:04.997
32.6547869,-117.1097115,10:28pm,5e7c317d4086413234e03c76fabe2e8a,2023-08-06,10:28pm,800 Marina Wy/ 100 Woodlawn Ave,L066853/ L066854,Mental Health Call/ Mental Health Call,cvpd,mental health call/ mental health call,66854,2023-08-06 22:28:00,230806L00066854,2023-08-06 22:26:57.553,Ensure Safety of Fire and Medical Personnel,2,ASSISTED,citizen,91910,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-06 22:26:57.553
32.635814,-117.0969677,12:54pm,397490338ed8466d198945f6217ec7fb,2023-08-06,12:54pm,740 F St.,CVL66754,Suspicious Circumstances,cvpd,suspicious circumstances,66754,2023-08-06 12:54:00,230806L00066754,2023-08-06 12:50:42.907,Burglary - Commercial,4,ASSISTED,citizen,91910,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-06 12:50:42.907
32.6297638,-117.0936923,6:16pm,a7453d2bd0a5fe05e5dbcf65a55c0415,2023-08-07,6:16pm,700 H St,L067159,Vandalism,cvpd,vandalism,67159,2023-08-07 18:16:00,230807L00067159,2023-08-07 18:38:20.467,Vandalism,3,HANDLED NO REPORT,citizen,91910,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-07 18:38:20.467
32.6332598,-117.0939625,4:27pm,c40bc327a6cab04fa956ac92f93d21c9,2023-08-08,4:27pm,400 Oaklawn Ave,L067489,Fire,cvpd,fire,67489,2023-08-08 16:27:00,230808L00067489,2023-08-08 16:44:16.583,Other Incident,2,ASSISTED,citizen,91910,,2310669.0,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-08 16:44:16.583
32.6297638,-117.0936923,2:52pm,a467c5a0faf8365c7d53d15968afc2a8,2023-08-11,2:52pm,700 H St.,CVL68468,Suspicious Person,cvpd,suspicious person,68468,2023-08-11 14:52:00,230811L00068468,2023-08-11 15:03:36.467,Disturbance - General,3,HANDLED NO REPORT,citizen,91910,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-11 15:03:36.467
32.630947,-117.089447,10:29am,08dff5a374c7e5c0ee0dabede1ab659f,2023-08-12,10:29am,600 H St.,CVL68694,Welfare Check,cvpd,welfare check,68694,2023-08-12 10:29:00,230812L00068694,2023-08-12 10:28:29.860,Person Down,2,ASSISTED,citizen,91910,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-12 10:28:29.860
32.630147,-117.094228,3:18pm,51fbe18abc7fef73abcef62de1314bca,2023-08-13,3:18pm,745 H St.,CVL69017,Assault with Deadly Weapon ,cvpd,assault with deadly weapon,69017,2023-08-13 15:18:00,230813L00069017,2023-08-13 15:30:56.723,Assault,2,ASSISTED,citizen,91910,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-13 15:30:56.723
32.6297638,-117.0936923,10:44am,8bdee38558d1eb24cd98677580ac20d1,2023-08-14,10:44am,700 H st and 600 Broadway,CVL69264 and CVL69270,Fight and theft call,cvpd,fight and theft call,69270,2023-08-14 10:44:00,230814L00069270,2023-08-14 10:47:51.627,Petty Theft <=$950,2,ASSISTED,citizen,91910,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-14 10:47:51.627
32.6359909,-117.0291331,10:09am,4f7960d582c2f29a007c2e5f62d9e3b9,2023-08-27,10:09am,800 H St.,CVL73317,Welfare Check,cvpd,welfare check,73317,2023-08-27 10:09:00,230827L00073317,2023-08-27 10:37:22.103,Person Down,2,ASSISTED,citizen,91910,H ST & I5,,"H ST & I5, Chula Vista, CA, 91910",32.632543,-117.085537,0.77,intersection,,5th Ave,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012700,2009,2,060730127002009,06073012700,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-08-27 10:37:22.103
32.6332496,-117.0938457,11:37am,2d9b4a1bed24a4ed8e0a426b08f8fc19,2023-08-31,11:37am,700 G St,L074628,Vehicle Burglary,cvpd,vehicle burglary,74628,2023-08-31 11:37:00,230831L00074628,2023-08-31 12:08:24.843,Indecent Exposure,3,HANDLED NO REPORT,citizen,91910,700 BLOCK G ST,,"700 BLOCK G ST, Chula Vista, CA, 91910",32.633706,-117.093836,1,range_interpolation,700,G St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012501,1000,1,060730125011000,06073012501,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-08-31 12:08:24.843
