lat_map,lon_map,time,id,date_x,time_s,address_map,incident_id,type,department,clean-type,match,population_exposed,households_exposed,total_blocks,date_y
32.5961207,-117.0569741,11:10am,7c55d9570c4ad76e0b9e4bef912017bc,2023-01-29,11:10am,1651 Albany Ave.,CVL08255,Subject Causing Disturbance,cvpd,subject causing disturbance,08255,9165.0,3163.0,15.0,2023-01-29
32.591657,-117.0439148,10:27am,877012b49308e0b0e752e040a0c1c02b,2023-01-29,10:27am,200 Rancho Dr.,CVL08260,Suspicious Circumstances,cvpd,suspicious circumstances,08260,7786.0,2306.0,24.0,2023-01-29
32.610218,-117.042824,9:57am,9e8e9a5855ab04f77b69b6a0e214ffe2,2023-01-29,9:57am,1400 Melrose Ave.,CVL08252,Subject Causing Disturbance,cvpd,subject causing disturbance,08252,7251.0,2184.0,19.0,2023-01-29
32.60443,-117.088395,7:54am,4e8f4932432bdf0ef0030b883a16c3ae,2023-01-29,7:54am,800 Palomar St.,CVL08224,Hit and Run,cvpd,hit and run,08224,9031.0,2936.0,47.0,2023-01-29
32.6220554,-117.0405308,10:45am,4211b39d4241a8197555f5545347102e,2023-01-29,10:45am,I-805/ Bonita Rd.,CVL082965,Collision,cvpd,collision,82965,4399.0,1795.0,25.0,2023-01-29
32.604259,-117.0753571,8:52am,cd30443905f4fd6ec66848c651d043ea,2023-01-30,8:52am,1300 William Ave ,CVL08488,Stolen Vehicle ,cvpd,stolen vehicle,08488,9269.0,3352.0,14.0,2023-01-30
32.6050567284735,-117.051829077885,9:00am,01043ad923041864cec7219b27f8feae,2023-01-30,9:00am,Hilltop Dr & E Rienstra St,,,cvpd,,,243.0,56.0,1.0,2023-01-30
32.6050704889884,-117.051849314613,9:10am,ec1581f203750a22ec19e554000522b2,2023-01-30,9:10am,Hilltop Dr & E Rienstra St,,,cvpd,,,243.0,56.0,1.0,2023-01-30
32.6435877,-117.0839132,9:41am,d992469734c921662b7754076d7b360b,2023-01-30,9:41am,370 E St ,CVL08499,Battery,cvpd,battery,08499,1449.0,534.0,5.0,2023-01-30
32.6138386,-117.0737281,9:41am,a8d270a8702184c135d00b2664a710d1,2023-01-30,9:41am,400 Nickman St,CVL08501,Prowler ,cvpd,prowler,08501,2716.0,959.0,4.0,2023-01-30
32.6148145,-117.0650719,4:11pm,d2bdc8877bdb078651008ce731d44a5a,2023-01-31,4:11pm,200 Naples St,CV22301430,Traffic Collision ,cvpd,traffic collision,01430,4604.0,1707.0,5.0,2023-02-01
32.6482819,-116.9654978,3:36pm,2deeb46c7fa5e9e7e16139749260c7b6,2023-01-31,3:36pm,Eastlake Pkwy/ Otay Lakes Rd,CVL008951,Weapon threat ,cvpd,weapon threat,08951,6637.0,2014.0,30.0,2023-01-31
32.6482819,-116.9654978,3:19pm,c17e53498c7a2664b05b08eefbbf0256,2023-01-31,3:19pm,Eastlake Pkwy/ Otay Lakes Rd,CVL008951,Weapon threat ,cvpd,weapon threat,08951,8105.0,2460.0,19.0,2023-01-31
32.6063337,-117.0673607,3:12pm,8a33d73561e523eedeae76178b0e5229,2023-01-31,3:12pm,325 Palomar St ,CVL008941,Duress Alarm,cvpd,duress alarm,08941,6794.0,2517.0,9.0,2023-01-31
32.6333019,-117.0808184,2:21pm,d737882cbd0af7215d96bc8f0daefd39,2023-01-31,2:21pm,H St/ Fourth Ave ,CVL008926,Person Down,cvpd,person down,08926,2607.0,1117.0,7.0,2023-01-31
32.6544492,-116.9849851,1:30pm,b32b48ed9c44b58c378767d0b1b687f4,2023-01-31,1:30pm,600 Rue Avallon ,CVL008910,Burglary,cvpd,burglary,08910,6609.0,2064.0,37.0,2023-01-31
32.5985609,-117.0747152,12:56pm,6285b1e8aaf7455e76174c9335e6f56b,2023-01-31,12:56pm,Anita St/ Broadway ,CVL008894,Unknown problem,cvpd,unknown problem,08894,9699.0,3541.0,12.0,2023-01-31
32.5925460532595,-117.075420520389,12:08pm,0d627ef435c0242351203e7fa247970f,2023-01-31,12:08pm,"Otay Valley River Regional Park Staging Area, 2675 Faivre St",,,cvpd,,,215.0,58.0,4.0,2023-01-31
32.6408108,-117.0846313,11:07am,82b09893202b466abec7f441d356b48f,2023-01-31,11:07am,200 Fourth Ave ,CVL008879,Subject causing a disturbance,cvpd,subject causing a disturbance,08879,306.0,130.0,2.0,2023-01-31
32.6273044,-117.0816558,10:42am,cd41b1c2050d4bb32dfb6d3d87fad548,2023-01-31,10:42am,Brightwood Ave/ Halsey St,CVL008851,Reckless Driver,cvpd,reckless driver,08851,1787.0,743.0,9.0,2023-01-31
32.63998512,-117.08271557,10:20am,9cf52a1e11af80b315c6e2e5544cfe90,2023-01-31,10:20am,200 Twin Oaks Dr,CV2301411,Domestic Violence,cvpd,domestic violence,01411,2008.0,836.0,15.0,2023-01-31
32.61741745,-117.07167875,9:27am,6e36b515b6162150bbc19d1b65027d98,2023-01-31,9:27am,899 Third Ave,CV2301067,Stolen vehicle,cvpd,stolen vehicle,01067,2225.0,783.0,3.0,2023-01-31
32.63997923,-117.08273263,9:03am,2c122a9533740078b981d71561f9c87e,2023-01-31,9:03am,510 Broadway ,CVL008819,Subject causing a disturbance,cvpd,subject causing a disturbance,08819,4560.0,1683.0,14.0,2023-01-31
32.61739179,-117.07168486,8:28am,dffa5afbf36fdbf556cd50dac59a6c82,2023-01-31,8:28am,L St/ Broadway ,CVL08798,Domestic Violence,cvpd,domestic violence,08798,3394.0,1268.0,6.0,2023-01-31
32.6408108,-117.0846313,12:01pm,121af64f1d19f8331870ded881b87116,2023-01-31,12:01pm,200 Fourth Ave ,CVL008879,Subject causing a disturbance,cvpd,subject causing a disturbance,08879,701.0,302.0,3.0,2023-01-31
32.630241,-117.0873905,1:32pm,b8a21bae3f59e6a593390b2a021420ec,2023-02-01,1:32pm,555 Broadway,CVL00973,Subject causing a disturbance ,cvpd,subject causing a disturbance,00973,2121.0,830.0,9.0,2023-02-01
32.6307017,-116.9345094,5:34pm,8e9f652d42da0bc2db5cd7488da8ca82,2023-02-01,5:34pm,1611 Paseo Indus,CVL009345,Domestic Violence ,cvpd,domestic violence,09345,0.0,0.0,1.0,2023-02-02
32.6307017,-116.9345094,4:11pm,45be764b81e5c51faa9ef7b5e1f65d44,2023-02-01,4:11pm,1611 Paseo Indus,CVL009345,Domestic Violence ,cvpd,domestic violence,09345,4718.0,1921.0,23.0,2023-02-02
32.6210858,-117.0836682,3:59pm,63cf8c88ca630d4a285a293685f80321,2023-02-01,3:59pm,K St/ Beech Ave,CVL009286,Traffic Hazard ,cvpd,traffic hazard,09286,1925.0,723.0,13.0,2023-02-01
32.618069,-117.040077,2:49pm,8847802ffeb06225e81fade5a84452bd,2023-02-01,2:49pm,1200 Nacion Ave,CVL009324,Traffic Collision ,cvpd,traffic collision,09324,3581.0,1082.0,13.0,2023-02-01
32.6494195,-116.9785391,1:52pm,7d53d86370708979240c54d62edc1c63,2023-02-01,1:52pm,2000 Crosscreek Rd,CVL009291,FD Cover ,cvpd,fd cover,09291,6270.0,1877.0,31.0,2023-02-01
32.6378566,-117.092163,1:44pm,9489cd44417c2a79c0df12234b9f07fd,2023-02-01,1:44pm,300 Broadway,CV2301466,Weapon threat ,cvpd,weapon threat,01466,9045.0,3382.0,14.0,2023-02-01
32.6102183,-117.0697085,1:40pm,02fd06d813bb1db296116adcc5b76a42,2023-02-01,1:40pm,340 Oxford St,CVL009277,Suspicious Circumstances ,cvpd,suspicious circumstances,09277,4209.0,1610.0,4.0,2023-02-01
32.6171908,-117.0707564,12:26pm,ea56fe7aebf8ce65e817821009a12f38,2023-02-01,12:26pm,1000 Third Ave,CVL009219,Mental health evaluation ,cvpd,mental health evaluation,09219,2326.0,842.0,2.0,2023-02-01
32.6373833,-117.0282382,11:21am,425e2e6c8add43aba28443607e0b7fcd,2023-02-01,11:21am,800 Paseo Del Rey,CVL009205,Subject causing a disturbance ,cvpd,subject causing a disturbance,09205,6049.0,2053.0,10.0,2023-02-01
32.6031175,-117.0788158,12:15pm,f615251dae37054ec8c12f82edb3ea1b,2023-02-01,12:15pm,600 Palomar St,CVL009197,Subject causing a disturbance ,cvpd,subject causing a disturbance,09197,7766.0,2650.0,11.0,2023-02-01
32.6616199406063,-116.968519253433,1:46am,54a715745c402e4d098274fcbcc00c17,2023-02-01,1:46am,120 Corte Bendito,,,cvpd,,,420.0,128.0,1.0,2023-02-01
32.6616137131161,-116.96852837919,1:50am,5c1950eed55f6c339628b352ae01b989,2023-02-01,1:50am,120 Corte Bendito,,,cvpd,,,420.0,128.0,1.0,2023-02-01
32.6412213126397,-117.011881777158,4:21am,a2157072d090149964073d222652eaeb,2023-02-01,4:21am,1184 Camino Biscay,,,cvpd,,,1075.0,363.0,1.0,2023-02-01
32.6168764,-117.0018285,12:16pm,0b513d9dcfeda52aeb4b26bd66357fb4,2023-02-01,12:16pm,Olympic Pkwy/ Heritage Rd,CVL009256,Check the area ,cvpd,check the area,09256,8358.0,2542.0,17.0,2023-02-01
32.6171908,-117.0707564,10:54am,00134dd1ed1467fec45358973d2bff62,2023-02-01,10:54am,1000 Third Ave,CVL009219,Mental health evaluation ,cvpd,mental health evaluation,09219,2053.0,751.0,3.0,2023-02-01
32.6410531,-117.0938995,11:01am,44ac03a7eb71ed8f919a86704a03585e,2023-02-01,11:01am,200 Broadway,CVL009217,Welfare check ,cvpd,welfare check,09217,3644.0,1436.0,8.0,2023-02-01
32.608699,-117.081237,10:20am,d2435c483417deda06f6c3422b81fdeb,2023-02-01,10:20am,1130 Broadway,CVL009161,Narcotics ,cvpd,narcotics,09161,5629.0,1910.0,15.0,2023-02-01
32.6411916,-117.0802746,5:16pm,40f3679397d010658dbef2060d71a014,2023-02-02,5:16pm,300 F St,CVL009657,Subject causing a disturbance ,cvpd,subject causing a disturbance,09657,609.0,263.0,3.0,2023-02-03
32.6438786,-117.0019619,4:42pm,083ea1e895a0561ef57c4c3d4585790f,2023-02-02,4:42pm,1480 Summit Dr,CVL09644,Check the area ,cvpd,check the area,09644,7952.0,2544.0,18.0,2023-02-03
32.6491884,-117.0015526,3:32pm,8d8588922e59f427c38aa6ce86b50899,2023-02-02,3:32pm,1500 Via Hacienda,CVL009628,Fight ,cvpd,fight,09628,8996.0,2891.0,25.0,2023-02-02
32.6314234,-117.1007368,2:15pm,d9e262c3ec3f4b754f24247e1eb3151c,2023-02-02,2:15pm,800 Lagoon Dr,CVL009602,Suspicious person ,cvpd,suspicious person,09602,6549.0,2715.0,23.0,2023-02-02
32.6384227,-117.0694557,1:58pm,45ee621074299f71366b422348dfffa6,2023-02-02,1:58pm,400 First Ave,CVL09597,Unknown problem ,cvpd,unknown problem,09597,4023.0,1593.0,16.0,2023-02-02
32.6162451,-117.0736269,1:20pm,1babe0a7e00494461da8964553715477,2023-02-02,1:20pm,500 Claire Ave,CVL09590,Trespass ,cvpd,trespass,09590,2807.0,1002.0,19.0,2023-02-02
32.6440211,-117.099197,12:51pm,2329ba9abfc8813ddb64706eea0ba64a,2023-02-02,12:51pm,00 Sea Crest Dr,CVL009583,Unknown Problem ,cvpd,unknown problem,09583,306.0,130.0,2.0,2023-02-02
32.6173409,-117.0927389,1:51pm,fdc5dede36269a2bce66b7ab3f16cdb1,2023-02-02,1:51pm,800 Bay Blvd,CVL09604,Battery ,cvpd,battery,09604,4322.0,1444.0,28.0,2023-02-02
32.6090119,-117.08782,11:17am,5d33ef84954002956601ca1c3cf66ec2,2023-02-02,11:17am,1100 Industrial Blvd,CV2301500,Wanted subject ,cvpd,wanted subject,01500,6228.0,2074.0,16.0,2023-02-02
32.6350814906831,-117.076924554864,11:09am,7655522ec2236654e3c6b91b027ccf99,2023-02-02,11:09am,473 Third Ave,,,cvpd,,,326.0,137.0,1.0,2023-02-02
32.6205961,-117.0718305,10:36am,576e8a5e2738341d6f0f6ae702597a34,2023-02-02,10:36am,Third Ave/ L St,CVL009528,Traffic Collision ,cvpd,traffic collision,09528,861.0,326.0,1.0,2023-02-02
32.635060787768,-117.076950534134,10:33am,80f9e88d94c0adc81c75138da0d36a66,2023-02-02,10:33am,473 Third Ave,,,cvpd,,,326.0,137.0,1.0,2023-02-02
32.6031175,-117.0788158,9:33am,e70138a320cf65d727ae5733853c08ba,2023-02-02,9:33am,600 Palomar St ,CVL009515,Domestic Violence ,cvpd,domestic violence,09515,7518.0,2507.0,9.0,2023-02-02
32.6331237,-117.0809252,8:07am,78c0b308da403966252c84995c8cc840,2023-02-02,8:07am,398 H St,CVL009493,Check the area ,cvpd,check the area,09493,3729.0,1636.0,14.0,2023-02-02
32.6307439,-117.0169466,8:07am,d2b42b095fdd0f6852fc36430a236e4e,2023-02-02,8:07am,1000 E J St,CV2201492,Mental health Evaluation ,cvpd,mental health evaluation,01492,4367.0,1368.0,10.0,2023-02-02
32.6350816493452,-117.07689596139,11:38am,ec933eb1b2c55832caef9cf5bfccc8d3,2023-02-02,11:38am,473 Third Ave,,,cvpd,,,888.0,495.0,2.0,2023-02-02
32.630947,-117.089447,2:45pm,3c10129bdf5f492a1f1a14a9227f9fff,2023-02-03,2:45pm,600 H St.,CVL09925,Subject Causing Disturbance,cvpd,subject causing disturbance,09925,4364.0,1505.0,14.0,2023-02-03
32.625087,-116.9667112,5:28pm,ca62e0f5094b9c3cf33f76aa6bbb61d1,2023-02-03,5:28pm,2015 Birch Rd.,CVL10046,Duress Alarm,cvpd,duress alarm,10046,164.0,68.0,3.0,2023-02-04
32.6519742,-116.9542083,3:20pm,67542344761014232571d90b12191bc8,2023-02-03,3:20pm,871 Showroom Pl.,CVL09981,Subject Causing Disturbance,cvpd,subject causing disturbance,09981,6394.0,2041.0,16.0,2023-02-03
32.6515693,-117.094284,4:27pm,f3440dadacfacaed99728d76486c6c4c,2023-02-03,4:27pm,Broadway/ C St.,CVL10014 ,Subject Causing Disturbance,cvpd,subject causing disturbance,10014,6735.0,2562.0,22.0,2023-02-04
32.6031175,-117.0788158,4:22pm,d33f2dbbe3113d6b37dc732b5daf723f,2023-02-03,4:22pm,600 Palomar St.,CVL10008,Unknown Problem,cvpd,unknown problem,10008,1595.0,668.0,4.0,2023-02-04
32.6286,-117.0635102,4:23pm,fe81ba6898e262196f01fb45adef82b0,2023-02-03,4:23pm,780 Hilltop Dr.,CVL10021,Fight,cvpd,fight,10021,5341.0,1869.0,13.0,2023-02-04
32.6476406,-117.0845894,2:30pm,37bd2abe53b4a86488bed8dfce3b502c,2023-02-03,2:30pm,100 Garrett Ave,CVL009965,Reckless Driver,cvpd,reckless driver,09965,1628.0,578.0,6.0,2023-02-03
32.6373736,-117.0282018,3:39pm,7b70a4682baff1c5719c64317d7680a8,2023-02-03,3:39pm,820 Paseo Del Rey,CVL09982,Subject Causing Disturbance,cvpd,subject causing disturbance,09982,5557.0,1920.0,8.0,2023-02-03
32.6348132,-117.0775767,1:25pm,c8687f2a3c50b8dfceff6b865645f25d,2023-02-03,1:25pm,400 Third Ave,CVL009944,Person Down,cvpd,person down,09944,521.0,224.0,2.0,2023-02-03
32.5998421,-117.0668927,10:21am,68756ad0bfb981b064072a07b23d8967,2023-02-03,10:21am,368 Anita St,CV2301538,Restraining Order Violation,cvpd,restraining order violation,01538,8002.0,3057.0,9.0,2023-02-03
32.6408108,-117.0846313,12:44pm,852236abe6243c6fd3cbc1101d3aa61d,2023-02-03,12:44pm,200 Fourth Ave,CVL009932,Welfare Check,cvpd,welfare check,09932,1651.0,708.0,6.0,2023-02-03
32.6302056,-117.0529116,12:59pm,d235274e31c8a4a2b0f28bd5dd8c531e,2023-02-03,12:59pm,800 Monserate Ave,CVL009940,Person Down,cvpd,person down,09940,4346.0,1605.0,20.0,2023-02-03
32.6459653673024,-117.002381642253,5:37am,da0516993140291315041c79a12e6600,2023-02-03,5:37am,734 Otay Lakes Rd,,,cvpd,,,1073.0,396.0,1.0,2023-02-03
32.6459656210521,-117.002381869047,5:48am,c1ffcfd16351ca4fdeef47058d9c5cc1,2023-02-03,5:48am,734 Otay Lakes Rd,,,cvpd,,,1073.0,396.0,1.0,2023-02-03
32.6271816,-116.9765046,8:43am,1f2d16da312790f23f1ea4b500856207,2023-02-03,8:43am,E Palomar St/View Park Way,CVL009864,Reckless Driver,cvpd,reckless driver,09864,2422.0,729.0,21.0,2023-02-03
32.6348194,-117.091222,10:06am,1b3ded71d5c4cc8b12aae62f1c80651b,2023-02-03,10:06am,394 Broadway,CVL009883,Unknown Trouble,cvpd,unknown trouble,09883,3319.0,1317.0,9.0,2023-02-03
32.6278049,-116.9646764,12:06pm,b622f00339a7ef5f1c5c0f4444143415,2023-02-03,12:06pm,Olympic Pkwy/Eastlake Pkwy,CVL009921,Welfare Check,cvpd,welfare check,09921,644.0,208.0,4.0,2023-02-03
32.5925586242447,-117.075424016647,8:17am,6d8ae744a21b827970c520ac88937bdb,2023-02-03,8:17am,"Otay Valley River Regional Park Staging Area, 2675 Faivre St",,,cvpd,,,215.0,58.0,4.0,2023-02-03
32.61828382,-116.96934484,2:35pm,eabe12f4f24bd14c42ed9d8de147d156,2023-02-04,2:35pm,1710 Millenia Ave,,,cvpd,,,0.0,0.0,1.0,2023-02-04
32.61117580631,-117.065098491694,7:10pm,f0795e25946d7f1a1b65df3ace3117e1,2023-02-04,7:10pm,230 Oxford St,,,cvpd,,,367.0,104.0,3.0,2023-02-05
32.6067864,-117.0664038,5:15pm,3fc22985a54fa8302decf4ff9a25e4c4,2023-02-04,5:15pm,1300 Third Ave,CVL10345,Person Causing Disturbance,cvpd,person causing disturbance,10345,7058.0,2612.0,8.0,2023-02-05
32.6183105,-116.9685206,4:57pm,325cf52c0c1c3e6f3862c0887439f30d,2023-02-04,4:57pm,1700 Millenia Av,CVL000000,Test Flight,cvpd,test flight,00000,3096.0,1016.0,25.0,2023-02-05
32.6079079,-117.0623249,3:53pm,1fce6ec9109d0d4cade129bf454d3ea4,2023-02-04,3:53pm,200 Palomar St,CVL10333,5150 Evaluation,cvpd,5150 evaluation,10333,4209.0,1610.0,4.0,2023-02-04
32.63998002,-117.08270754,3:36pm,b193d592f7027bd59341a0eb6cff33a0,2023-02-04,3:36pm,315 4th Ave,,,cvpd,,,306.0,130.0,1.0,2023-02-04
32.6028944,-117.0850632,3:28pm,148a4daeee62c0ad0da189243d43debd,2023-02-04,3:28pm,1265 Industrial Bl,CVL10301,Evaluation Found Property,cvpd,evaluation found property,10301,4214.0,1373.0,8.0,2023-02-04
32.63998477,-117.08271492,3:23pm,205f53d8a0fd8d7777e6c8d31dcb36df,2023-02-04,3:23pm,315 4th Ave,,,cvpd,,,306.0,130.0,1.0,2023-02-04
32.63998878,-117.08271367,3:05pm,f8c5fde99ca15f6c6467e73f23990ad5,2023-02-04,3:05pm,315 4th Ave,,,cvpd,,,306.0,130.0,1.0,2023-02-04
32.6181379,-116.969205,3:03pm,61cc901c0f13f12e7f806a4ff51cec78,2023-02-04,3:03pm,1710 Millenia Ave,CVL000000,Test Flight,cvpd,test flight,00000,911.0,242.0,9.0,2023-02-04
32.63998269,-117.08270478,2:59pm,e18624603528ba68b94f35e22e02a364,2023-02-04,2:59pm,315 4th Ave,,,cvpd,,,306.0,130.0,1.0,2023-02-04
32.63997705,-117.08270403,2:56pm,bd70fddadef43add9083f2a16a9facd8,2023-02-04,2:56pm,315 4th Ave,,,cvpd,,,306.0,130.0,1.0,2023-02-04
32.630947,-117.089447,4:08pm,99df38317a0eac67b91f3c98d2327efc,2023-02-04,4:08pm,600 H Street,CVL10342,5150 Evaluation,cvpd,5150 evaluation,10342,4004.0,1387.0,11.0,2023-02-05
32.63996799,-117.08269519,1:51pm,d49afafa5d58c44ec59c1696231b2564,2023-02-04,1:51pm,315 4th Ave,,,cvpd,,,306.0,130.0,1.0,2023-02-04
32.63996366,-117.08268679,1:37pm,f4b07aaba7140c0c835ebd8d1ade5a20,2023-02-04,1:37pm,315 4th Ave,,,cvpd,,,306.0,130.0,1.0,2023-02-04
32.6099128,-117.0816837,1:45pm,2f1cb0b20308620eb43675b0184609e2,2023-02-04,1:45pm,1100 Broadway,CVL10300,Person - Distrubance,cvpd,person - distrubance,10300,3811.0,1384.0,5.0,2023-02-04
32.6143785,-117.0237379,9:15am,13a2707270b0262295416b12d8abf62c,2023-02-04,9:15am,700 E Palomar St,CVL10243,Welfare Check,cvpd,welfare check,10243,4012.0,1350.0,7.0,2023-02-04
32.6114084,-117.077248,10:08am,c27791dc62209435d687d9f7411d0e97,2023-02-04,10:08am,1100 Fifth Ave,CVL10241,Welfare Check,cvpd,welfare check,10241,4543.0,1462.0,8.0,2023-02-04
32.6217551,-117.0370937,11:41am,b5e63bbc25decabea07be0e5b2655ac7,2023-02-04,11:41am,1200 Broadway,CVL10268,Suspicious Circumstances,cvpd,suspicious circumstances,10268,6880.0,2279.0,10.0,2023-02-04
32.6239972,-117.0731406,11:54am,d2a2e00771fd96411aa85bf49c53f53c,2023-02-04,11:54am,800 Third Ave,CVL10278,415 Threats,cvpd,415 threats,10278,861.0,326.0,1.0,2023-02-04
32.6348132,-117.0775767,12:50pm,a1325813fbb2fb97443874daba86b567,2023-02-04,12:50pm,400 Third Ave,CVL10291,Disturbance,cvpd,disturbance,10291,306.0,130.0,1.0,2023-02-04
32.6114084,-117.077248,9:31am,850764b20b0c55e9423ab6c9f8eacafa,2023-02-04,9:31am,1100 Fifth Ave,CVL10241,Welfare Check,cvpd,welfare check,10241,2826.0,982.0,5.0,2023-02-04
32.63996378,-117.08269651,1:01pm,e54f0c1914c7637fbeb78b438fb79303,2023-02-04,1:01pm,315 4th Ave,,,cvpd,,,306.0,130.0,1.0,2023-02-04
32.61827745,-116.96934072,1:02pm,63f0a8187eb7ca5799923be864e56671,2023-02-04,1:02pm,1710 Millenia Ave,,,cvpd,,,0.0,0.0,1.0,2023-02-04
32.63997122,-117.08269907,1:05pm,bc1279c3f72251f796dcfd5e9ebeac3f,2023-02-04,1:05pm,315 4th Ave,,,cvpd,,,306.0,130.0,1.0,2023-02-04
32.6137711,-117.08986,1:12pm,4d53dae878ef5e7ea2d7140f9b222e24,2023-02-04,1:12pm,1000 Industrial Bl,CVL10273,Suspicious Circumstances,cvpd,suspicious circumstances,10273,3311.0,1215.0,9.0,2023-02-04
32.61828401,-116.96934428,1:24pm,caf3e09037a7d9fb69c0d2c532ec151e,2023-02-04,1:24pm,1710 Millenia Ave,,,cvpd,,,0.0,0.0,1.0,2023-02-04
32.63996536,-117.08269797,12:58pm,0863577665175a37c8c27f4545fb18f9,2023-02-04,12:58pm,315 4th Ave,,,cvpd,,,306.0,130.0,1.0,2023-02-04
32.6413353,-117.0935216,12:06pm,c9c9fb3df3c41aaf73fe79a14ad8682d,2023-02-05,12:06pm,600 E st,CVL10557,Subject with a weapon,cvpd,subject with a weapon,10557,5311.0,2086.0,14.0,2023-02-05
32.6174053,-117.07166815,5:05pm,63fb892141672ca3559f4eb5a200c341,2023-02-05,5:05pm,Subject with a gun,CVL10610,600 Palomar,cvpd,600 palomar,10610,10038.0,3359.0,15.0,2023-02-06
32.6315735,-116.9707711,4:47pm,1a45e5a0c660c4734a4c4b824561c628,2023-02-05,4:47pm,1800 Olympic Pkwy,CVL10606,Traffic Collision,cvpd,traffic collision,10606,4767.0,1420.0,22.0,2023-02-06
32.6441497,-117.076522,3:44pm,ad153309d428ce573669b61c0212bf04,2023-02-05,3:44pm,200 Davidson,CVL10591,Fight in the street,cvpd,fight in the street,10591,1086.0,439.0,8.0,2023-02-05
32.61740182,-117.07166696,3:33pm,79f6af0e110bf24d0808053c30a46cd0,2023-02-05,3:33pm,3200 Main St,CVL10591,Subject with a weapon,cvpd,subject with a weapon,10591,7425.0,2543.0,16.0,2023-02-05
32.61975496,-117.02300076,2:30pm,10d08da4a317c0d5b599d3605820d199,2023-02-05,2:30pm,751 Medical Center Ct,,,cvpd,,,2600.0,806.0,10.0,2023-02-05
32.6020498,-117.0851422,1:52pm,a7f05fa6e0c1064ef1534706d057994e,2023-02-05,1:52pm,700 Ada St,CVL10573,Neighbors fighting,cvpd,neighbors fighting,10573,7875.0,2599.0,12.0,2023-02-05
32.6342725,-117.0681672,12:41pm,5e656965a52f939c1c46b8f46b7de36c,2023-02-05,12:41pm,100 Whitney,CVL10567,Restraining order violation,cvpd,restraining order violation,10567,3129.0,1312.0,10.0,2023-02-05
32.6413331,-117.0802227,11:17am,9397f26a01cbf257fa19516544d7f998,2023-02-05,11:17am,,CVL10555,Felony Vandalism,cvpd,felony vandalism,10555,,,,
32.622761,-117.036972,2:45pm,21eaa54925f8d34808d26b71324cbb7e,2023-02-05,2:45pm,,CVL10583,Mental Health Call,cvpd,mental health call,10583,,,,
32.63996679,-117.08269262,10:52am,63d3678ce53ae5272e6a9f9c14751349,2023-02-05,10:52am,315 4th Ave,,,cvpd,,,1344.0,654.0,11.0,2023-02-05
32.6355209,-117.0731106,10:41am,388ee91a338483ba90b8effbf689aa59,2023-02-05,10:41am,200 H St,CVL10545,Hit and Run Accident,cvpd,hit and run accident,10545,3922.0,1561.0,15.0,2023-02-05
32.639467,-117.0113398,10:23am,21e00088e101a3e92b069270a9b2406c,2023-02-05,10:23am,1200 Paseo Magda,CVL10538,DV,cvpd,dv,10538,2840.0,923.0,5.0,2023-02-05
32.6265725,-117.0777382,9:44am,3cecf17910d3cc64edd8554fd30df9bc,2023-02-05,9:44am,J ST. Marina,CVL10530,Welfare Check,cvpd,welfare check,10530,5874.0,2035.0,22.0,2023-02-05
32.630947,-117.089447,9:25am,26e427815c6144db764915eba0e2c052,2023-02-05,9:25am,600 H St,CVL10525,Welfare Check,cvpd,welfare check,10525,,,,
32.5985037,-117.0841311,9:18am,2144735ae2ccff44923a3ff44a95cd62,2023-02-05,9:18am,Anita and Industrial Blvd,CVL10521,Welfare check of a subject,cvpd,welfare check of a subject,10521,7875.0,2599.0,11.0,2023-02-05
32.63997517,-117.08270914,9:05am,25613dbcb3e6fd2cbb8d699e6cee8cf7,2023-02-05,9:05am,315 4th Ave,,,cvpd,,,7258.0,2741.0,10.0,2023-02-05
32.6025298,-117.0878706,8:32am,c0133aced58b1caa841843dd515444d6,2023-02-05,8:32am,800 Ada,CVL10512,Mental Health Subject,cvpd,mental health subject,10512,10887.0,3532.0,20.0,2023-02-05
32.6413331,-117.0802227,11:12am,0f695c20c4b047a3ac0175a1419a50db,2023-02-05,11:12am,300 3rd Ave,CVL10554,Check the welfare,cvpd,check the welfare,10554,,,,
32.61829848,-116.96934227,12:41pm,8243fb9d4a1c395e3748f2021939fdd3,2023-02-06,12:41pm,1710 Millenia Ave,,,cvpd,,,0.0,0.0,2.0,2023-02-06
32.61743936,-117.07166059,12:50pm,3d62f095e1de62fdb630638422255bed,2023-02-06,12:50pm,330 Moss St,,,cvpd,,,861.0,326.0,1.0,2023-02-06
32.6274606,-117.0744953,2:49pm,39e82dc38e1a20598545cbf7291f65cf,2023-02-06,2:49pm,700 Third Ave,CVL010838,Subject causing a disturbance ,cvpd,subject causing a disturbance,10838,2599.0,907.0,9.0,2023-02-06
32.6309501,-116.9698051,5:34pm,57a07113e5c77c0036ae2bcae7e90344,2023-02-06,5:34pm,2100 Olympic Pkwy,CVL010894,Weapon Threat ,cvpd,weapon threat,10894,376.0,134.0,3.0,2023-02-07
32.6198587424006,-117.09893194742,3:31pm,4ff359e3f0a6ada36110966ee4666cf0,2023-02-06,3:31pm,900 Marina Pkwy,,,cvpd,,,85.0,32.0,2.0,2023-02-06
32.634122,-117.0909691,3:48pm,cec201d88e9c201208ca946f8c4d8ec0,2023-02-06,3:48pm,400 Broadway,CVL010866,Duress Alarm ,cvpd,duress alarm,10866,3810.0,1310.0,10.0,2023-02-06
